station_id,station_name,location,twd67_lat,twd67_lon,wgs84_api_lat,wgs84_api_lon,latitude_difference,longitude_difference,abs_lat_diff,abs_lon_diff,distance_km,temperature
C2K280,四湖,雲林縣四湖鄉,23.632147,120.219053,23.6304,120.22717,-0.0017469999999981667,0.008116999999998598,0.0017469999999981667,0.008116999999998598,0.8493952050415465,17.3
C2M920,朴子農改,嘉義縣朴子市,23.47164,120.251277,23.469889,120.259383,-0.0017510000000022785,0.008105999999997948,0.0017510000000022785,0.008105999999997948,0.8493883520734068,17.1
CAJ040,西濱S241K,雲林縣口湖鄉,23.625171,120.164529,23.623426,120.172646,-0.0017450000000032162,0.008116999999998598,0.0017450000000032162,0.008116999999998598,0.8493872448364028,-99.0
467990,馬祖,連江縣南竿鄉,26.171145,119.914855,26.169467,119.923158,-0.001677999999998292,0.008302999999997951,0.001677999999998292,0.008302999999997951,0.8493540611975934,10.8
A2K360,臺西水試,雲林縣臺西鄉,23.718974,120.182399,23.717231,120.190522,-0.0017429999999976076,0.00812299999999766,0.0017429999999976076,0.00812299999999766,0.849353555474103,-99.0
CAL110,布袋國中,嘉義縣布袋鎮,23.360676,120.17216,23.35893,120.18026,-0.0017460000000006914,0.008099999999998886,0.0017460000000006914,0.008099999999998886,0.8493401296753758,17.3
467420,永康,臺南市永康區,23.040146,120.228623,23.038386,120.2367,-0.001760000000000872,0.008077000000000112,0.001760000000000872,0.008077000000000112,0.8493386951774828,18.6
CAP070,高雄燈塔,高雄市旗津區,22.616364,120.256631,22.614594,120.26468,-0.0017700000000004934,0.00804899999999975,0.0017700000000004934,0.00804899999999975,0.8493067843002983,19.7
CAL090,西濱S257K,嘉義縣東石鄉,23.504025,120.163753,23.502278,120.171861,-0.0017469999999981667,0.00810800000000711,0.0017469999999981667,0.00810800000000711,0.8492873694528595,17.4
467410,臺南,臺南市中西區,22.995039,120.196846,22.99328,120.20492,-0.001758999999999844,0.008074000000007686,0.001758999999999844,0.008074000000007686,0.8492832813532755,18.6
A2K570,古坑(花卉中心),雲林縣古坑鄉,23.6353,120.54428,23.63353,120.55239,-0.0017700000000004934,0.00811000000000206,0.0017700000000004934,0.00811000000000206,0.8492707708719965,16.9
CAJ050,海口故事園區,雲林縣口湖鄉,23.577174,120.133097,23.57543,120.14121,-0.0017439999999986355,0.008112999999994486,0.0017439999999986355,0.008112999999994486,0.8492596688755276,-99.0
CAA990,國一N039K,新北市泰山區,25.066207,121.373771,25.064433,121.381972,-0.0017739999999974998,0.00820099999999968,0.0017739999999974998,0.00820099999999968,0.8492575693373154,14.4
CAN020,國一S306K,臺南市麻豆區,23.154587,120.222474,23.152831,120.230558,-0.0017560000000003129,0.00808399999999665,0.0017560000000003129,0.00808399999999665,0.8492479519136786,17.0
CAN110,西濱S280K,臺南市北門區,23.30695,120.140816,23.3052,120.14891,-0.0017500000000012506,0.008093999999999824,0.0017500000000012506,0.008093999999999824,0.8491711005033925,17.8
12J990,口湖工作站,雲林縣口湖鄉,23.591722,120.172281,23.589978,120.180394,-0.0017440000000021882,0.008113000000008697,0.0017440000000021882,0.008113000000008697,0.8491704469974959,17.1
CAN130,水試所海水繁養殖中心,臺南市七股區,23.122553,120.071594,23.120802,120.079676,-0.0017509999999987258,0.008082000000001699,0.0017509999999987258,0.008082000000001699,0.8491134242878355,18.3
CAN120,西濱N304K,臺南市七股區,23.10519,120.078614,23.103439,120.086694,-0.0017509999999987258,0.008079999999992538,0.0017509999999987258,0.008079999999992538,0.8490183785087866,18.2
467300,東吉島,澎湖縣望安鄉,23.258999,119.659533,23.25727,119.66762,-0.0017290000000009798,0.008087000000003286,0.0017290000000009798,0.008087000000003286,0.8482324485774169,20.1
CAN150,國一N315K,臺南市新市區,23.08526,120.24383,23.0835,120.251897,-0.001760000000000872,0.008066999999996938,0.001760000000000872,0.008066999999996938,0.8480737977086941,17.6
C2W230,畜試所澎湖,澎湖縣西嶼鄉,23.630055,119.505094,23.628342,119.513206,-0.0017129999999987433,0.00811199999999701,0.0017129999999987433,0.00811199999999701,0.848054966655277,18.3
467350,澎湖,澎湖縣馬公市,23.56722,119.554987,23.565503,119.563094,-0.0017169999999993024,0.008107000000009634,0.0017169999999993024,0.008107000000009634,0.8480442974947535,19.1
CAD090,國三S103K,新竹市東區,24.76037,120.952631,24.75861,120.9608,-0.001760000000000872,0.008169000000009419,0.001760000000000872,0.008169000000009419,0.847748401534035,15.8
CAH030,茶改場竹圍站,南投縣名間鄉,23.861844,120.629392,23.86008,120.6375,-0.001764000000001431,0.00810800000000711,0.001764000000001431,0.00810800000000711,0.847521515319296,15.3
C2W030,金門(東),金門縣金湖鎮,24.450074,118.443627,24.448431,118.451786,-0.0016430000000013933,0.008158999999992034,0.0016430000000013933,0.008158999999992034,0.8458509901254291,13.1
CAL080,國三N303K,嘉義縣中埔鄉,23.413742,120.444389,23.411969,120.452447,-0.0017730000000000246,0.00805800000000545,0.0017730000000000246,0.00805800000000545,0.8455412932679234,17.1
467110,金門,金門縣金城鎮,24.408942,118.281127,24.407306,118.289281,-0.001636000000001303,0.008154000000004658,0.001636000000001303,0.008154000000004658,0.8454518065995753,12.9
C2F000,大肚,臺中市大肚區,24.154667,120.564,24.15295,120.572117,-0.0017169999999993024,0.008117000000012808,0.0017169999999993024,0.008117000000012808,0.8453904166777596,14.9
CAN100,國三S366K,臺南市關廟區,22.909476,120.343284,22.9077,120.3513,-0.0017760000000031084,0.008015999999997803,0.0017760000000031084,0.008015999999997803,0.8444521364612774,17.3
CAL100,西濱S267K,嘉義縣東石鄉,23.417568,120.15477,23.41613,120.162872,-0.0014380000000002724,0.008101999999993836,0.0014380000000002724,0.008101999999993836,0.8420226499055433,17.6
467571,新竹,新竹縣竹北市,24.830335,121.006343,24.828575,121.01445,-0.001760000000000872,0.008106999999995423,0.001760000000000872,0.008106999999995423,0.8412094286955212,16.0
468100,東沙島,高雄市旗津區,20.70252,116.722116,20.700856,116.73,-0.0016639999999981114,0.007884000000004221,0.0016639999999981114,0.007884000000004221,0.840672701241261,21.6
72D680,新埔工作站,新竹縣新埔鎮,24.836,121.058,24.834444,121.066111,-0.0015559999999972263,0.008110999999999535,0.0015559999999972263,0.008110999999999535,0.8365808648959184,15.8
469020,南沙島,高雄市旗津區,10.372116,114.356938,10.370203,114.364286,-0.0019130000000000535,0.00734800000000746,0.0019130000000000535,0.00734800000000746,0.8313843918845989,-99.0
C2H950,中寮,南投縣中寮鄉,23.886278,120.758528,23.884447,120.766406,-0.00183099999999925,0.007878000000005159,0.00183099999999925,0.007878000000005159,0.8264424404376896,16.2
C2A920,富貴角,新北市石門區,25.265556,121.557278,25.263783,121.565258,-0.0017730000000000246,0.007980000000003429,0.0017730000000000246,0.007980000000003429,0.8263212400488003,14.3
C2F9A0,中竹林,臺中市太平區,24.105556,120.743333,24.103556,120.751061,-0.0019999999999988916,0.007728000000000179,0.0019999999999988916,0.007728000000000179,0.815300525155382,15.1
C2A880,福隆,新北市貢寮區,25.019167,121.934167,25.017842,121.942083,-0.0013249999999978002,0.007915999999994483,0.0013249999999978002,0.007915999999994483,0.8111223171727066,17.1
C2G840,北斗,彰化縣北斗鎮,23.879222,120.506528,23.877586,120.514222,-0.0016359999999977504,0.007694000000000756,0.0016359999999977504,0.007694000000000756,0.8031782296996869,16.7
C2F860,梨山,臺中市和平區,24.245,121.237667,24.247522,121.243669,0.002521999999999025,0.006001999999995178,0.002521999999999025,0.006001999999995178,0.6700300348331019,9.3
